id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li33,"Harga Minyak Dunia Lanjut Melemah, Dekati 70 Dollar AS Per Barrel
(1) Harga minyak dunia mengalami penurunan pada perdagangan Kamis (8/12/2022) waktu setempat atau Jumat pagi waktu Indonesia/WIB. (2) Pergerakan harga minyak masih dibayangi oleh kekhawatiran akan permintaan dan prospek ekonomi di tahun depan. (3) Mengutip Bloomberg, harga minyak West Texas Intermediate (WTI) turun 55 sen menjadi 71,46 dollar AS per barrel. (4) Harga minyak Brent juga melemah 1,02 dollar AS menjadi 76,15 dollar AS per barrel. (5) Harga minyak dunia mencapai level terendah baru-baru ini dalam satu tahun.
(6) Perdagangan minyak pada hari Kamis cenderung fluktuatif, yang juga disebabkan oleh pemadaman pipa minyak Keystone, yang mengangkut lebih dari 600.000 barrel minyak mentah setiap hari dari Kanada ke AS, karena kebocoran. (7) Lonjakan harga minyak pada awal perdagangan, langsung berbalik arah, setelah berita kebocoran Keystone Pipeline karena beberapa pedagang energi memperkirakan gangguan ini bersifat sementara,"" kata Ed Moya, analis pasar senior di Oanda Corp.",Inti kalimat (4) adalah ...,"(A) Harga minyak Brent
(B) Harga minyak Brent juga melemah
(C) Harga minyak Brent juga melemah menjadi 76,15 dollar AS per barrel
(D) Harga minyak Brent juga melemah 1,02 dollar AS per barrel
(E) Harga minyak Brent juga melemah 1,02 dollar AS menjadi 76,15 dollar AS per barrel",(B) Harga minyak Brent juga melemah,inti kalimat,a15,313,80,3
li34,"Harga Minyak Dunia Lanjut Melemah, Dekati 70 Dollar AS Per Barrel
(1) Harga minyak dunia mengalami penurunan pada perdagangan Kamis (8/12/2022) waktu setempat atau Jumat pagi waktu Indonesia/WIB. (2) Pergerakan harga minyak masih dibayangi oleh kekhawatiran akan permintaan dan prospek ekonomi di tahun depan. (3) Mengutip Bloomberg, harga minyak West Texas Intermediate (WTI) turun 55 sen menjadi 71,46 dollar AS per barrel. (4) Harga minyak Brent juga melemah 1,02 dollar AS menjadi 76,15 dollar AS per barrel. (5) Harga minyak dunia mencapai level terendah baru-baru ini dalam satu tahun.
(6) Perdagangan minyak pada hari Kamis cenderung fluktuatif, yang juga disebabkan oleh pemadaman pipa minyak Keystone, yang mengangkut lebih dari 600.000 barrel minyak mentah setiap hari dari Kanada ke AS, karena kebocoran. (7) Lonjakan harga minyak pada awal perdagangan, langsung berbalik arah, setelah berita kebocoran Keystone Pipeline karena beberapa pedagang energi memperkirakan gangguan ini bersifat sementara,"" kata Ed Moya, analis pasar senior di Oanda Corp.",Perbaikan kalimat (5) adalah ...,"(A) Harga minyak dunia telah mencapai level terendah baru-baru ini dalam satu tahun.
(B) Minyak dunia telah mencapai harga terendah dalam satu tahun
(C) Minyak dunia telah mencapai level harga terendah baru-baru ini dalam satu tahun.
(D) Harga minyak dunia mencapai level terendah baru dalam satu tahun
(E) Harga minyak dunia mencapai level terendah dalam satu tahun",(D) Harga minyak dunia mencapai level terendah baru dalam satu tahun,perbaikan kalimat,a15,32,30,1
li35,"Harga Minyak Dunia Lanjut Melemah, Dekati 70 Dollar AS Per Barrel
(1) Harga minyak dunia mengalami penurunan pada perdagangan Kamis (8/12/2022) waktu setempat atau Jumat pagi waktu Indonesia/WIB. (2) Pergerakan harga minyak masih dibayangi oleh kekhawatiran akan permintaan dan prospek ekonomi di tahun depan. (3) Mengutip Bloomberg, harga minyak West Texas Intermediate (WTI) turun 55 sen menjadi 71,46 dollar AS per barrel. (4) Harga minyak Brent juga melemah 1,02 dollar AS menjadi 76,15 dollar AS per barrel. (5) Harga minyak dunia mencapai level terendah baru-baru ini dalam satu tahun.
(6) Perdagangan minyak pada hari Kamis cenderung fluktuatif, yang juga disebabkan oleh pemadaman pipa minyak Keystone, yang mengangkut lebih dari 600.000 barrel minyak mentah setiap hari dari Kanada ke AS, karena kebocoran. (7) Lonjakan harga minyak pada awal perdagangan, langsung berbalik arah, setelah berita kebocoran Keystone Pipeline karena beberapa pedagang energi memperkirakan gangguan ini bersifat sementara,"" kata Ed Moya, analis pasar senior di Oanda Corp.",Opini terhadap perubahan harga minyak terdapat pada kalimat ...,"(A) Kalimat (1)
(B) Kalimat (2)
(C) Kalimat (5)
(D) Kalimat (6)
(E) Kalimat (7)",(E) Kalimat (7),,a15,20,11,2
li36,"Berlimpah ”Ladang”, Minim Penelitian
Selama tahun 2014, setidaknya ada dua contoh hasil penelitian menonjol yang dihasilkan para peneliti lokal: pertama, tentang terkuaknya hunian sekaligus kuburan massal Homo sapiens yang usianya lebih dari 14.825 tahun di Gua Harimau, Ogan Komering Ulu, Sumatra Selatan, dan kedua, tentang penemuan data migrasi baru manusia purba di Situs Sangiran, Jawa Tengah, yang selama ini belum masuk dalam literatur. Hingga bulan Mei 2014, Tim Pusat Arkeologi Nasional berhasil mengekskavasi 78 kerangka Homo sapiens di Gua Harimau. Yang menarik, dari 78 kerangka itu, 4 individu merupakan ras Australomelanesid dan 74 individu lain adalah ras Mongoloid. Dengan demikian, dapat diduga bahwa pernah ada masa ketika kedua ras ini bertemu dan berinteraksi.
Sementara itu, dalam tiga tahun terakhir, di Sangiran, terpantau ada data baru migrasi manusia purba beserta budayanya setelah migrasi tertua, yaitu pada masa 800.000-an tahun lalu. Hal ini terdeteksi dari keberadaan kapak-kapak genggam dan pembelah yang merupakan ciri khas peralatan di Afrika. Arkeolog prasejarah, Prof. Harry Truman Simanjuntak, mengatakan bahwa migrasi ini disebut-sebut sebagai Out of Africa kedua yang melengkapi teori migrasi tertua pertama Out of Africa saat Homo erectus keluar dari Afrika 1,8 juta tahun lalu. Menurut arkeolog ini, kapan Out of Africa kedua keluar dari Afrika belum diketahui secara pasti, entah itu 1,1 juta tahun lalu atau 1,2 juta tahun lalu. Yang jelas, mereka sampai di Indonesia bersamaan dengan Tiongkok sekitar 800.000 tahun lalu.
Budaya migrasi kedua manusia purba ini terus berkembang pada periode selanjutnya walaupun tidak mampu menggantikan budaya yang tertua. Dari sisi teknologi, model teknologi generasi kedua memang lebih canggih dengan teknik pangkasan kapak yang lebih baik dan bentuk simetris yang menarik. Akan tetapi, rupanya, alat-alat seperti ini tidak terlalu dibutuhkan di kawasan Indonesia. Hal itu disebabkan bahan peralatan tersedia melimpah di mana-mana sehingga manusia purba saat itu tidak perlu membawa alat kemana-mana.",Yang menjadi pokok masalah dalam teks di atas adalah ...,"(A) ditemukannya teknologi manusia purba Afrika di situs Sangiran
(B) temuan arkelogis yang menarik perhatian ilmuwan pada tahun 2014
(C) pendapat arkeolog prasejarah mengenai temuan di Gua Harimau
(D) ditemukannya data baru mengenai migrasi manusia purba Afrika
(E) kontak antarmanusia purba ras Australomelanesid ras Mongoloid di Gua Harimau pada suatu masa",(B) temuan arkelogis yang menarik perhatian ilmuwan pada tahun 2014,pokok masalah teks,a16,997,639,2
li37,"Berlimpah ”Ladang”, Minim Penelitian
Selama tahun 2014, setidaknya ada dua contoh hasil penelitian menonjol yang dihasilkan para peneliti lokal: pertama, tentang terkuaknya hunian sekaligus kuburan massal Homo sapiens yang usianya lebih dari 14.825 tahun di Gua Harimau, Ogan Komering Ulu, Sumatra Selatan, dan kedua, tentang penemuan data migrasi baru manusia purba di Situs Sangiran, Jawa Tengah, yang selama ini belum masuk dalam literatur. Hingga bulan Mei 2014, Tim Pusat Arkeologi Nasional berhasil mengekskavasi 78 kerangka Homo sapiens di Gua Harimau. Yang menarik, dari 78 kerangka itu, 4 individu merupakan ras Australomelanesid dan 74 individu lain adalah ras Mongoloid. Dengan demikian, dapat diduga bahwa pernah ada masa ketika kedua ras ini bertemu dan berinteraksi.
Sementara itu, dalam tiga tahun terakhir, di Sangiran, terpantau ada data baru migrasi manusia purba beserta budayanya setelah migrasi tertua, yaitu pada masa 800.000-an tahun lalu. Hal ini terdeteksi dari keberadaan kapak-kapak genggam dan pembelah yang merupakan ciri khas peralatan di Afrika. Arkeolog prasejarah, Prof. Harry Truman Simanjuntak, mengatakan bahwa migrasi ini disebut-sebut sebagai Out of Africa kedua yang melengkapi teori migrasi tertua pertama Out of Africa saat Homo erectus keluar dari Afrika 1,8 juta tahun lalu. Menurut arkeolog ini, kapan Out of Africa kedua keluar dari Afrika belum diketahui secara pasti, entah itu 1,1 juta tahun lalu atau 1,2 juta tahun lalu. Yang jelas, mereka sampai di Indonesia bersamaan dengan Tiongkok sekitar 800.000 tahun lalu.
Budaya migrasi kedua manusia purba ini terus berkembang pada periode selanjutnya walaupun tidak mampu menggantikan budaya yang tertua. Dari sisi teknologi, model teknologi generasi kedua memang lebih canggih dengan teknik pangkasan kapak yang lebih baik dan bentuk simetris yang menarik. Akan tetapi, rupanya, alat-alat seperti ini tidak terlalu dibutuhkan di kawasan Indonesia. Hal itu disebabkan bahan peralatan tersedia melimpah di mana-mana sehingga manusia purba saat itu tidak perlu membawa alat kemana-mana.",Pernyataan yang tidak relevan dengan isi teks di atas adalah ...,"(A) Teori migrasi manusia purba Out of Africa terbagi ke dalam dua periode
(B) Sepanjang sejarah manusia terjadi dua kali migrasi manusia purba dari Afrika yang mencapai Indonesia.
(C) Teori migrasi manusia purba Out of Africa sudah disepakati para arkeolog sedunia
(D) Teknologi yang dibawa manusia purba ke Indonesia pada periode migrasi kedua makin canggih.
(E) Dari temuan arkeologis di Gua Harimau patut diduga adanya kontak antara ras Australomelanesid dan ras Mongoloid di Indonesia.",(C) Teori migrasi manusia purba Out of Africa sudah disepakati para arkeolog sedunia,pernyataan yang tidak ada di teks,a16,409,400,1
li38,"Berlimpah ”Ladang”, Minim Penelitian
Selama tahun 2014, setidaknya ada dua contoh hasil penelitian menonjol yang dihasilkan para peneliti lokal: pertama, tentang terkuaknya hunian sekaligus kuburan massal Homo sapiens yang usianya lebih dari 14.825 tahun di Gua Harimau, Ogan Komering Ulu, Sumatra Selatan, dan kedua, tentang penemuan data migrasi baru manusia purba di Situs Sangiran, Jawa Tengah, yang selama ini belum masuk dalam literatur. Hingga bulan Mei 2014, Tim Pusat Arkeologi Nasional berhasil mengekskavasi 78 kerangka Homo sapiens di Gua Harimau. Yang menarik, dari 78 kerangka itu, 4 individu merupakan ras Australomelanesid dan 74 individu lain adalah ras Mongoloid. Dengan demikian, dapat diduga bahwa pernah ada masa ketika kedua ras ini bertemu dan berinteraksi.
Sementara itu, dalam tiga tahun terakhir, di Sangiran, terpantau ada data baru migrasi manusia purba beserta budayanya setelah migrasi tertua, yaitu pada masa 800.000-an tahun lalu. Hal ini terdeteksi dari keberadaan kapak-kapak genggam dan pembelah yang merupakan ciri khas peralatan di Afrika. Arkeolog prasejarah, Prof. Harry Truman Simanjuntak, mengatakan bahwa migrasi ini disebut-sebut sebagai Out of Africa kedua yang melengkapi teori migrasi tertua pertama Out of Africa saat Homo erectus keluar dari Afrika 1,8 juta tahun lalu. Menurut arkeolog ini, kapan Out of Africa kedua keluar dari Afrika belum diketahui secara pasti, entah itu 1,1 juta tahun lalu atau 1,2 juta tahun lalu. Yang jelas, mereka sampai di Indonesia bersamaan dengan Tiongkok sekitar 800.000 tahun lalu.
Budaya migrasi kedua manusia purba ini terus berkembang pada periode selanjutnya walaupun tidak mampu menggantikan budaya yang tertua. Dari sisi teknologi, model teknologi generasi kedua memang lebih canggih dengan teknik pangkasan kapak yang lebih baik dan bentuk simetris yang menarik. Akan tetapi, rupanya, alat-alat seperti ini tidak terlalu dibutuhkan di kawasan Indonesia. Hal itu disebabkan bahan peralatan tersedia melimpah di mana-mana sehingga manusia purba saat itu tidak perlu membawa alat kemana-mana.",Hal yang dapat disimpulkan dari bacaan di atas adalah ...,"(A) ada banyak temuan baru dalam bidang arkeologi di Indonesia
(B) kemajuan dalam bidang arkeologi berhasil mengungkap cakrawala masa lampau manusia Indonesia
(C) kemampuan para arkeolog Indonesia makin tinggi sehingga banyak fakta baru masa lampau manusia Indonesia yang berhasil diungkap
(D) dua temuan penting di Gua Harimau dan situs Sangiran sedikit demi sedikit memverifikasi beberapa teori arkeologis selama ini
(E) masih banyak yang harus diungkap dari kedua temuan penting pada tahun 2014 itu",(D) dua temuan penting di Gua Harimau dan situs Sangiran sedikit demi sedikit memverifikasi beberapa teori arkeologis selama ini,kesimpulan,a16,108,21,3
li39,"Kota Perempuan': Suaka bagi para perempuan yang terusir di Kolombia
Selama lebih dari setengah abad konflik bersenjata di Kolombia, pertumpahan darah antara gerilyawan sayap kiri, kelompok paramiliter sayap kanan, dan tentara pemerintah memaksa hampir delapan juta orang meninggalkan rumah mereka. Kaum perempuan dan Afro-Kolombia khususnya menghadapi tingkat kekerasan yang lebih besar dalam konflik tersebut, dan sering kali terusir ke kota yang jauh tanpa membawa apa-apa dan siapa-siapa.
Di sebuah permukiman miskin di kota pesisir Cartagena yang terik, sekelompok perempuan yang terusir dari tempat tinggal mereka memutuskan untuk melakukan sesuatu. Mereka membentuk Liga Perempuan Pengungsi pada tahun 2003 dan merintis komunitas mereka sendiri dari nol: Kota Perempuan. Kota yang terletak di dekat wilayah administrasi Turbaco itu terdiri dari 100 rumah yang dibangun para perempuan itu dengan tangan mereka sendiri.
""Perang telah merampas rumah kami, memutus kami dari adat-istiadat kami, mimpi kami, tanah kami."" Consuelo Villega Mendoza, 44 tahun, berasal dari sebuah kota di utara bernama Sucre, dan terpaksa mengungsi setelah kelompok paramiliter mulai membantai komunitas di dekat rumahnya. ""Hanya soal waktu sampai itu terjadi pada saya,"" ujarnya. Saya pergi karena takut. Bersama anak perempuannya, ia menjalankan restoran di rumah yang ia bangun. Mereka memasak mondongo, hidangan sup khas Kolombia.",Pernyataan yang tidak sesuai dengan bacaan di atas adalah ...,"(A) Perempuan dan kelompok Afro-Kolombia lebih rentan mengalami kekerasan
(B) Liga Perempuan Pengungsi dibentuk dengan tujuan merintis komunitas Kota Perempuan
(C) Liga Perempuan Pengungsi didirikan pada tahun 2003
(D) Kota perempuan terletak di wilayah administrasi Cartagena terdiri dari 100 rumah
(E) Konflik bersenjata di Kolombia terjadi antara gerilyawan sayap kiri melawan kelompok paramiliter sayap kanan dan tentara pemerintah",(D) Kota perempuan terletak di wilayah administrasi Cartagena terdiri dari 100 rumah,pernyataan yang tidak ada di teks,a17,416,333,1
li40,"Kota Perempuan': Suaka bagi para perempuan yang terusir di Kolombia
Selama lebih dari setengah abad konflik bersenjata di Kolombia, pertumpahan darah antara gerilyawan sayap kiri, kelompok paramiliter sayap kanan, dan tentara pemerintah memaksa hampir delapan juta orang meninggalkan rumah mereka. Kaum perempuan dan Afro-Kolombia khususnya menghadapi tingkat kekerasan yang lebih besar dalam konflik tersebut, dan sering kali terusir ke kota yang jauh tanpa membawa apa-apa dan siapa-siapa.
Di sebuah permukiman miskin di kota pesisir Cartagena yang terik, sekelompok perempuan yang terusir dari tempat tinggal mereka memutuskan untuk melakukan sesuatu. Mereka membentuk Liga Perempuan Pengungsi pada tahun 2003 dan merintis komunitas mereka sendiri dari nol: Kota Perempuan. Kota yang terletak di dekat wilayah administrasi Turbaco itu terdiri dari 100 rumah yang dibangun para perempuan itu dengan tangan mereka sendiri.
""Perang telah merampas rumah kami, memutus kami dari adat-istiadat kami, mimpi kami, tanah kami."" Consuelo Villega Mendoza, 44 tahun, berasal dari sebuah kota di utara bernama Sucre, dan terpaksa mengungsi setelah kelompok paramiliter mulai membantai komunitas di dekat rumahnya. ""Hanya soal waktu sampai itu terjadi pada saya,"" ujarnya. Saya pergi karena takut. Bersama anak perempuannya, ia menjalankan restoran di rumah yang ia bangun. Mereka memasak mondongo, hidangan sup khas Kolombia.",Simpulan yang sesuai dengan bacaan di atas adalah ...,"(A) Kota Perempuan didirikan sebagai akibat dari konflik berdarah antara gerilyawan sayap kiri, kelompok paramiliter sayap kanan, dan tentara pemerintah di Kolombia
(B) Konflik bersenjata di Kolombia membuat warga terusir ke tempat yang jauh
(C) Kota Perempuan merupakan wilayah permukiman miskin di kota pesisir Cartagena
(D) Kota Perempuan di wilayah administrasi Turbaco itu terdiri dari 100 rumah
(E) Kota Perempuan dibangun para perempuan dengan tangan mereka sendiri.","(A) Kota Perempuan didirikan sebagai akibat dari konflik berdarah antara gerilyawan sayap kiri, kelompok paramiliter sayap kanan, dan tentara pemerintah di Kolombia",kesimpulan,a17,830,654,1
li41,"Kota Perempuan': Suaka bagi para perempuan yang terusir di Kolombia
Selama lebih dari setengah abad konflik bersenjata di Kolombia, pertumpahan darah antara gerilyawan sayap kiri, kelompok paramiliter sayap kanan, dan tentara pemerintah memaksa hampir delapan juta orang meninggalkan rumah mereka. Kaum perempuan dan Afro-Kolombia khususnya menghadapi tingkat kekerasan yang lebih besar dalam konflik tersebut, dan sering kali terusir ke kota yang jauh tanpa membawa apa-apa dan siapa-siapa.
Di sebuah permukiman miskin di kota pesisir Cartagena yang terik, sekelompok perempuan yang terusir dari tempat tinggal mereka memutuskan untuk melakukan sesuatu. Mereka membentuk Liga Perempuan Pengungsi pada tahun 2003 dan merintis komunitas mereka sendiri dari nol: Kota Perempuan. Kota yang terletak di dekat wilayah administrasi Turbaco itu terdiri dari 100 rumah yang dibangun para perempuan itu dengan tangan mereka sendiri.
""Perang telah merampas rumah kami, memutus kami dari adat-istiadat kami, mimpi kami, tanah kami."" Consuelo Villega Mendoza, 44 tahun, berasal dari sebuah kota di utara bernama Sucre, dan terpaksa mengungsi setelah kelompok paramiliter mulai membantai komunitas di dekat rumahnya. ""Hanya soal waktu sampai itu terjadi pada saya,"" ujarnya. Saya pergi karena takut. Bersama anak perempuannya, ia menjalankan restoran di rumah yang ia bangun. Mereka memasak mondongo, hidangan sup khas Kolombia.",Kalimat topik paragraf pertama adalah ...,"(A) Konflik bersenjata di Kolombia antara tiga kubu mengakibatkan hampir delapan juta orang mengungsi
(B) Kaum perempuan dan Afro-Kolombia mengalami tingkat kekerasan lebih besar 
(C) Konflik bersenjata di Kolombia membuat masyarakat terusir dari kota tempat tinggal
(D) Konflik antara gerilyawan sayap kiri, kelompok paramiliter sayap kanan, dan tentara pemerintah terjadi di Kolombia
(E) Konflik bersenjata di Kolombia telah terjadi selama lebih dari setengah abad",(A) Konflik bersenjata di Kolombia antara tiga kubu mengakibatkan hampir delapan juta orang mengungsi,topik,a17,290,175,2
li42,"Rasanya Seperti di Neraka': Kesaksian Sosok Terjebak Momen Mematikan di Itaewon
Menurut korban selamat, orang tetap asyik berpesta di tengah tragedi pesta Halloween mematikan di Seoul, meski puluhan jasad bergelimpangan tak jauh dari mereka. Malam itu, saya mendatangi Itaewon dengan satu misi: meliput kemeriahan perayaan Halloween di pusat hiburan ibu kota Seoul, Korea Selatan. Saya tak pernah menyangka pesta malam itu akan menjadi tragedi terburuk sepanjang sejarah negara saya. Korban tewas hingga 1 November 2022 akibat saling dorong dan terinjak mencapai 156 jiwa. Saya bersama fotografer Baek Yun-beom berangkat sekitar pukul setengah delapan malam. Kami berharap bisa mengabadikan momen yang spesial bagi anak muda, mengingat masyarakat Korea Selatan baru meramaikan penghujung Oktober dengan pesta Halloween beberapa tahun belakangan. Muda-mudi keluar malam hari untuk bersenang-senang dalam balutan kostum terniat mereka.
Kami mewawancarai orang yang berlalu-lalang di sekitar lokasi keramaian. Sebagian besar jawaban yang kami terima ialah betapa senangnya mereka bebas berpesta tanpa rasa khawatir menjadi bahan omongan orang banyak. Ini juga pertama kalinya mereka bisa keluar rumah tanpa masker, berhubung Negeri Ginseng baru melonggarkan kewajiban pakai masker bulan lalu. Bisa dibilang, rakyat merayakan kebebasan mereka malam itu.",Pernyataan yang tidak berhubungan dengan teks tersebut adalah ...,"(A) Peristiwa Itaewon merupakan tragedi terburuk di Korea Selatan
(B) Massa berkumpul di Itaewon untuk melakukan pesta Halloween
(C) Sebagian orang tetap melakukan pesta Halloween meskipun terdapat korban tewas di Itaewon
(D) Penyebab jatuhnya korban jiwa dalam peristiwa Itaewon belum diketahui
(E) Pelonggaran kewajiban berkerumun di Korea Selatan mengakibatkan ramainya pesta Halloween di Itaewon",(D) Penyebab jatuhnya korban jiwa dalam peristiwa Itaewon belum diketahui,pernyataan yang tidak ada di teks,a18,663,640,1
li43,"Rasanya Seperti di Neraka': Kesaksian Sosok Terjebak Momen Mematikan di Itaewon
Menurut korban selamat, orang tetap asyik berpesta di tengah tragedi pesta Halloween mematikan di Seoul, meski puluhan jasad bergelimpangan tak jauh dari mereka. Malam itu, saya mendatangi Itaewon dengan satu misi: meliput kemeriahan perayaan Halloween di pusat hiburan ibu kota Seoul, Korea Selatan. Saya tak pernah menyangka pesta malam itu akan menjadi tragedi terburuk sepanjang sejarah negara saya. Korban tewas hingga 1 November 2022 akibat saling dorong dan terinjak mencapai 156 jiwa. Saya bersama fotografer Baek Yun-beom berangkat sekitar pukul setengah delapan malam. Kami berharap bisa mengabadikan momen yang spesial bagi anak muda, mengingat masyarakat Korea Selatan baru meramaikan penghujung Oktober dengan pesta Halloween beberapa tahun belakangan. Muda-mudi keluar malam hari untuk bersenang-senang dalam balutan kostum terniat mereka.
Kami mewawancarai orang yang berlalu-lalang di sekitar lokasi keramaian. Sebagian besar jawaban yang kami terima ialah betapa senangnya mereka bebas berpesta tanpa rasa khawatir menjadi bahan omongan orang banyak. Ini juga pertama kalinya mereka bisa keluar rumah tanpa masker, berhubung Negeri Ginseng baru melonggarkan kewajiban pakai masker bulan lalu. Bisa dibilang, rakyat merayakan kebebasan mereka malam itu.",Pertanyaan yang dapat dijawab oleh teks tersebut adalah ...,"(A) Siapa saja yang menjadi korban dalam tragedi Itaewon?
(B) Di mana saja lokasi pesta Halloween di Seoul?
(C) Mengapa dilakukan pesta Halloween di Seoul?
(D) Kapan pesta Halloween mulai dilakukan di Itaewon?
(E) Berapa korban jiwa yang jatuh dalam tragedi Itaewon?",(E) Berapa korban jiwa yang jatuh dalam tragedi Itaewon?,pernyataan yang ada di teks,a18,228,135,2
li44,"Permukiman Asia pertama di Amerika Serikat yang 'dilupakan' sejarah
Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. Hanya berjarak sekitar lima mil ke hilir sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal.
Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya. Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau dan rawa ke Teluk Meksiko.
Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu. Cerita tentang orang Louisiana yang kaya dan beragam sering diceritakan sebagai perpaduan dan pencampuran antara penjajah Spanyol, Acadians Prancis, penduduk asli Amerika, dan orang Afrika yang diperbudak serta orang kulit berwarna lainnya.","Berdasarkan teks tersebut, di mana
permukiman Filipina pertama di Amerika Serikat berdiri ...","(A) Saint Malo
(B) French Quarter
(C) Pantai Timur Louisiana
(D) Acadians Perancis
(E) Paroki St. Bernard",(A) Saint Malo,pernyataan yang ada di teks,a19,802,729,1
